period,MBBL,MBBL/D,Rolling_Avg_12m,year,month,quarter,dayofyear,weekofyear,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_mean_6,rolling_std_3,rolling_std_6,target
1992-09-01,20189,673,688.5833333333334,1992,9,3,245,36,1,0,670.0,678.0,686.0,674.0,678.0,685.3333333333334,7.999999999998728,14.459137825814757,666.0
1992-10-01,20661,666,685.5,1992,10,4,275,40,1,0,673.0,670.0,678.0,686.0,673.6666666666666,681.5,4.04145188432486,14.11027994049854,632.0
1992-11-01,18948,632,680.4166666666666,1992,11,4,306,44,1,0,666.0,673.0,670.0,678.0,669.6666666666666,674.5,3.511884584281314,6.92098258914341,674.0
1992-12-01,20905,674,679.1666666666666,1992,12,4,336,49,1,0,632.0,666.0,673.0,670.0,657.0,667.5,21.93171219946084,18.716303053734112,629.0
1993-01-01,19502,629,673.4166666666666,1993,1,1,1,53,1,0,674.0,632.0,666.0,673.0,657.3333333333334,665.5,22.300971578236503,16.896745248692543,628.0
1993-02-01,17589,628,667.8333333333334,1993,2,1,32,5,1,0,629.0,674.0,632.0,666.0,645.0,657.3333333333334,25.159491250817837,20.992061991759403,658.0
1993-03-01,20409,658,664.6666666666666,1993,3,1,60,9,1,0,628.0,629.0,674.0,632.0,643.6666666666666,650.3333333333334,26.274195198584334,22.844401210490528,661.0
1993-04-01,19835,661,660.75,1993,4,2,91,13,1,0,658.0,628.0,629.0,674.0,638.3333333333334,647.8333333333334,17.03917055884208,20.575875842011147,622.0
1993-05-01,19279,622,656.4166666666666,1993,5,2,121,17,1,0,661.0,658.0,628.0,629.0,649.0,647.0,18.248287590894034,19.77877650410132,648.0
1993-06-01,19445,648,653.25,1993,6,2,152,22,1,0,622.0,661.0,658.0,628.0,647.0,645.3333333333334,21.702534414210177,21.630225765485086,651.0
1993-07-01,20186,651,651.0,1993,7,3,182,26,1,0,648.0,622.0,661.0,658.0,643.6666666666666,641.0,19.857828011474734,16.804761230055686,628.0
1993-08-01,19457,628,647.5,1993,8,3,213,30,1,0,651.0,648.0,622.0,661.0,640.3333333333334,644.6666666666666,15.947831618540178,16.045767873986414,633.0
1993-09-01,18995,633,644.1666666666666,1993,9,3,244,35,1,0,628.0,651.0,648.0,622.0,642.3333333333334,644.6666666666666,12.503332889006424,16.045767873986414,620.0
1993-10-01,19218,620,640.3333333333334,1993,10,4,274,39,1,0,633.0,628.0,651.0,648.0,637.3333333333334,640.5,12.09683154108174,15.109599597579747,620.0
1993-11-01,18608,620,639.3333333333334,1993,11,4,305,44,1,0,620.0,633.0,628.0,651.0,627.0,633.6666666666666,6.5574385243002515,13.125039682448168,594.0
1993-12-01,18404,594,632.6666666666666,1993,12,4,335,48,1,0,620.0,620.0,633.0,628.0,624.3333333333334,633.3333333333334,7.505553499463615,13.500617269808032,584.0
1994-01-01,18103,584,628.9166666666666,1994,1,1,1,52,1,0,594.0,620.0,620.0,633.0,611.3333333333334,624.3333333333334,15.011106998929534,18.747444270241953,604.0
1994-02-01,16904,604,626.9166666666666,1994,2,1,32,5,1,0,584.0,594.0,620.0,620.0,599.3333333333334,613.1666666666666,18.583146486354565,19.62056743995475,613.0
1994-03-01,19016,613,623.1666666666666,1994,3,1,60,9,1,0,604.0,584.0,594.0,620.0,594.0,609.1666666666666,9.999999999998959,18.400181158505116,601.0
1994-04-01,18032,601,618.1666666666666,1994,4,2,91,13,1,0,613.0,604.0,584.0,594.0,600.3333333333334,605.8333333333334,14.843629385474166,14.648094301505633,606.0
1994-05-01,18784,606,616.8333333333334,1994,5,2,121,17,1,0,601.0,613.0,604.0,584.0,606.0,602.6666666666666,6.244997998396666,12.925427136686725,604.0
1994-06-01,18122,604,613.1666666666666,1994,6,2,152,22,1,0,606.0,601.0,613.0,604.0,606.6666666666666,600.3333333333334,6.027713773339912,10.132456102337391,578.0
1994-07-01,17931,578,607.0833333333334,1994,7,3,182,26,1,0,604.0,606.0,601.0,613.0,603.6666666666666,602.0,2.5166114784192484,9.695359714787799,589.0
1994-08-01,18256,589,603.8333333333334,1994,8,3,213,31,1,0,578.0,604.0,606.0,601.0,596.0,601.0,15.620499351812613,11.966620241284861,584.0
1994-09-01,17528,584,599.75,1994,9,3,244,35,1,0,589.0,578.0,604.0,606.0,590.3333333333334,598.5,13.05118130030043,12.755391017100356,572.0
1994-10-01,17740,572,595.75,1994,10,4,274,39,1,0,584.0,589.0,578.0,604.0,583.6666666666666,593.6666666666666,5.507570547284168,11.60459679031476,587.0
1994-11-01,17605,587,593.0,1994,11,4,305,44,1,0,572.0,584.0,589.0,578.0,581.6666666666666,588.8333333333334,8.736894948052878,13.775582262313863,584.0
1994-12-01,18089,584,592.1666666666666,1994,12,4,335,48,1,0,587.0,572.0,584.0,589.0,581.0,585.6666666666666,7.93725393319241,10.930080816982612,578.0
1995-01-01,17906,578,591.6666666666666,1995,1,1,1,52,1,0,584.0,587.0,572.0,584.0,581.0,582.3333333333334,7.93725393319241,6.282250127602799,596.0
1995-02-01,16674,596,591.0,1995,2,1,32,5,1,0,578.0,584.0,587.0,572.0,583.0,582.3333333333334,4.58257569495348,6.282250127602799,584.0
1995-03-01,18100,584,588.5833333333334,1995,3,1,60,9,1,0,596.0,578.0,584.0,587.0,586.0,583.5,9.1651513899105,8.142481194273705,581.0
1995-04-01,17427,581,586.9166666666666,1995,4,2,91,13,1,0,584.0,596.0,578.0,584.0,586.0,583.5,9.1651513899105,8.142481194273705,570.0
1995-05-01,17681,570,583.9166666666666,1995,5,2,121,18,1,0,581.0,584.0,596.0,578.0,587.0,585.0,7.93725393319241,6.196773353859557,577.0
1995-06-01,17313,577,581.6666666666666,1995,6,2,152,22,1,0,570.0,581.0,584.0,596.0,578.3333333333334,582.1666666666666,7.371114795830542,8.542052836746262,548.0
1995-07-01,16984,548,579.1666666666666,1995,7,3,182,26,1,0,577.0,570.0,581.0,584.0,576.0,581.0,5.5677643628281155,8.717797887029496,574.0
1995-08-01,17782,574,577.9166666666666,1995,8,3,213,31,1,0,548.0,577.0,570.0,581.0,565.0,576.0,15.132745950420855,16.186414056210417,562.0
1995-09-01,16869,562,576.0833333333334,1995,9,3,244,35,1,0,574.0,548.0,577.0,570.0,566.3333333333334,572.3333333333334,15.947831618540242,12.909944487322397,564.0
1995-10-01,17485,564,575.4166666666666,1995,10,4,274,39,1,0,562.0,574.0,548.0,577.0,561.3333333333334,568.6666666666666,13.01281419729461,12.027745701740594,571.0
1995-11-01,17130,571,574.0833333333334,1995,11,4,305,44,1,0,564.0,562.0,574.0,548.0,566.6666666666666,565.8333333333334,6.429100507326956,10.438710009658015,548.0
1995-12-01,16982,548,571.0833333333334,1995,12,4,335,48,1,0,571.0,564.0,562.0,574.0,565.6666666666666,566.0,4.725815626250315,10.52615789350835,558.0
1996-01-01,17303,558,569.4166666666666,1996,1,1,1,1,1,0,548.0,571.0,564.0,562.0,561.0,561.1666666666666,11.78982612255068,11.107054815104021,565.0
1996-02-01,16390,565,566.8333333333334,1996,2,1,32,5,1,0,558.0,548.0,571.0,564.0,559.0,562.8333333333334,11.53256259466986,9.347013783328277,559.0
1996-03-01,17336,559,564.75,1996,3,1,61,9,1,0,565.0,558.0,548.0,571.0,557.0,561.3333333333334,8.54400374531627,7.788880963638235,587.0
1996-04-01,17601,587,565.25,1996,4,2,92,14,1,0,559.0,565.0,558.0,548.0,560.6666666666666,560.8333333333334,3.7859388971973273,7.8336879351762025,566.0
1996-05-01,17544,566,564.9166666666666,1996,5,2,122,18,1,0,587.0,559.0,565.0,558.0,570.3333333333334,564.6666666666666,14.742229591663241,13.36662510380731,559.0
1996-06-01,16770,559,563.4166666666666,1996,6,2,153,22,1,0,566.0,587.0,559.0,565.0,570.6666666666666,563.8333333333334,14.571661996262163,13.044794619530443,562.0
1996-07-01,17408,562,564.5833333333334,1996,7,3,183,27,1,0,559.0,566.0,587.0,559.0,570.6666666666666,565.6666666666666,14.571661996262163,10.984838035480236,551.0
1996-08-01,17076,551,562.6666666666666,1996,8,3,214,31,1,0,562.0,559.0,566.0,587.0,562.3333333333334,566.3333333333334,3.5118845842810065,10.538817137882894,569.0
1996-09-01,17061,569,563.25,1996,9,3,245,35,1,0,551.0,562.0,559.0,566.0,557.3333333333334,564.0,5.686240703075351,12.296340919113451,569.0
1996-10-01,17631,569,563.6666666666666,1996,10,4,275,40,1,0,569.0,551.0,562.0,559.0,560.6666666666666,565.6666666666666,9.073771725876243,12.160043859531639,534.0
1996-11-01,16025,534,560.5833333333334,1996,11,4,306,44,1,0,569.0,569.0,551.0,562.0,563.0,562.6666666666666,10.392304845412195,6.947421583992784,564.0
1996-12-01,17477,564,561.9166666666666,1996,12,4,336,48,1,0,534.0,569.0,569.0,551.0,557.3333333333334,557.3333333333334,20.20725942163637,13.276545735458516,555.0
1997-01-01,17195,555,561.6666666666666,1997,1,1,1,1,1,0,564.0,534.0,569.0,569.0,555.6666666666666,558.1666666666666,18.929694486000358,13.556056457012966,561.0
1997-02-01,15697,561,561.3333333333334,1997,2,1,32,5,1,0,555.0,564.0,534.0,569.0,551.0,557.0,15.394804318339958,13.461054936335955,570.0
1997-03-01,17657,570,562.25,1997,3,1,60,9,1,0,561.0,555.0,564.0,534.0,560.0,558.6666666666666,4.582575694953508,13.18585100271209,554.0
1997-04-01,16613,554,559.5,1997,4,2,91,14,1,0,570.0,561.0,555.0,564.0,562.0,558.8333333333334,7.549834435269334,13.34790870008195,587.0
1997-05-01,18187,587,561.25,1997,5,2,121,18,1,0,554.0,570.0,561.0,555.0,561.6666666666666,556.3333333333334,8.020806277009298,12.436505404080398,570.0
1997-06-01,17090,570,562.1666666666666,1997,6,2,152,22,1,0,587.0,554.0,570.0,561.0,570.3333333333334,565.1666666666666,16.50252505931475,12.221565638891343,575.0
1997-07-01,17818,575,563.25,1997,7,3,182,27,1,0,570.0,587.0,554.0,570.0,570.3333333333334,566.1666666666666,16.50252505931475,12.351787994688479,551.0
1997-08-01,17085,551,563.25,1997,8,3,213,31,1,0,575.0,570.0,587.0,554.0,577.3333333333334,569.5,8.736894948052822,11.397368117204383,566.0
1997-09-01,16987,566,563.0,1997,9,3,244,36,1,0,551.0,575.0,570.0,587.0,565.3333333333334,567.8333333333334,12.662279942147528,13.43750968988421,538.0
1997-10-01,16676,538,560.4166666666666,1997,10,4,274,40,1,0,566.0,551.0,575.0,570.0,564.0,567.1666666666666,12.12435565298125,13.407709225133553,526.0
1997-11-01,15787,526,559.75,1997,11,4,305,44,1,0,538.0,566.0,551.0,575.0,551.6666666666666,564.5,14.011899704655017,17.512852423265084,567.0
1997-12-01,17571,567,560.0,1997,12,4,335,49,1,0,526.0,538.0,566.0,551.0,543.3333333333334,554.3333333333334,20.526405757787014,19.438792829435588,558.0
1998-01-01,17308,558,560.25,1998,1,1,1,1,1,0,567.0,526.0,538.0,566.0,543.6666666666666,553.8333333333334,21.079215671682693,18.988593067042007,554.0
1998-02-01,15524,554,559.6666666666666,1998,2,1,32,5,1,0,558.0,567.0,526.0,538.0,550.3333333333334,551.0,21.548395145191513,16.27267648541707,503.0
1998-03-01,15592,503,554.0833333333334,1998,3,1,60,9,1,0,554.0,558.0,567.0,526.0,559.6666666666666,551.5,6.65832811847781,16.318700928659922,551.0
1998-04-01,16516,551,553.8333333333334,1998,4,2,91,14,1,0,503.0,554.0,558.0,567.0,538.3333333333334,541.0,30.66485501895147,23.714974172430214,532.0
1998-05-01,16484,532,549.25,1998,5,2,121,18,1,0,551.0,503.0,554.0,558.0,536.0,543.1666666666666,28.618176042508026,23.978462558423168,507.0
1998-06-01,15214,507,544.0,1998,6,2,152,23,1,0,532.0,551.0,503.0,554.0,528.6666666666666,544.1666666666666,24.172987679087452,23.232879000797624,517.0
1998-07-01,16022,517,539.1666666666666,1998,7,3,182,27,1,0,507.0,532.0,551.0,503.0,530.0,534.1666666666666,22.068076490713484,24.326254678139176,508.0
1998-08-01,15735,508,535.5833333333334,1998,8,3,213,31,1,0,517.0,507.0,532.0,551.0,518.6666666666666,527.3333333333334,12.583057392117164,21.933232015954207,500.0
1998-09-01,14989,500,530.0833333333334,1998,9,3,244,36,1,0,508.0,517.0,507.0,532.0,510.6666666666667,519.6666666666666,5.507570547284303,18.5220589208022,498.0
1998-10-01,15437,498,526.75,1998,10,4,274,40,1,0,500.0,508.0,517.0,507.0,508.3333333333333,519.1666666666666,8.504900548114216,19.093628954854747,486.0
1998-11-01,14592,486,523.4166666666666,1998,11,4,305,44,1,0,498.0,500.0,508.0,517.0,502.0,510.3333333333333,5.291502622127296,12.564500255308797,465.0
1998-12-01,14425,465,514.9166666666666,1998,12,4,335,49,1,0,486.0,498.0,500.0,508.0,494.6666666666667,502.6666666666667,7.571877794399056,10.576703960385974,445.0
1999-01-01,13800,445,505.5,1999,1,1,1,53,1,0,465.0,486.0,498.0,500.0,483.0,495.6666666666667,16.703293088489474,18.250114154865855,478.0
1999-02-01,13387,478,499.1666666666667,1999,2,1,32,5,1,0,445.0,465.0,486.0,498.0,465.3333333333333,483.6666666666667,20.50203241957522,24.138489320287206,450.0
1999-03-01,13952,450,494.75,1999,3,1,60,9,1,0,478.0,445.0,465.0,486.0,462.6666666666667,478.6666666666667,16.62327685305496,20.992061991753282,466.0
1999-04-01,13982,466,487.6666666666667,1999,4,2,91,13,1,0,450.0,478.0,445.0,465.0,457.6666666666667,470.3333333333333,17.785762095938225,20.752509888338857,451.0
1999-05-01,13970,451,480.9166666666667,1999,5,2,121,17,1,0,466.0,450.0,478.0,445.0,464.6666666666667,465.0,14.04753833713625,15.722595205592764,458.0
1999-06-01,13741,458,476.8333333333333,1999,6,2,152,22,1,0,451.0,466.0,450.0,478.0,455.6666666666667,459.1666666666667,8.962886439831365,12.544587146079706,447.0
1999-07-01,13853,447,471.0,1999,7,3,182,26,1,0,458.0,451.0,466.0,450.0,458.3333333333333,458.0,7.5055534994637725,12.214745187637774,463.0
1999-08-01,14356,463,467.25,1999,8,3,213,30,1,0,447.0,458.0,451.0,466.0,452.0,458.3333333333333,5.567764362828175,11.809600614143864,465.0
1999-09-01,13939,465,464.3333333333333,1999,9,3,244,35,1,0,463.0,447.0,458.0,451.0,456.0,455.8333333333333,8.185352771871194,7.678975626057438,451.0
1999-10-01,13994,451,460.4166666666667,1999,10,4,274,39,1,0,465.0,463.0,447.0,458.0,458.3333333333333,458.3333333333333,9.865765724631457,7.840068026846902,468.0
1999-11-01,14033,468,458.9166666666667,1999,11,4,305,44,1,0,451.0,465.0,463.0,447.0,459.6666666666667,455.8333333333333,7.571877794399032,7.277820186400889,461.0
1999-12-01,14288,461,458.5833333333333,1999,12,4,335,48,1,0,468.0,451.0,465.0,463.0,461.3333333333333,458.6666666666667,9.073771725876362,8.26236447184385,463.0
2000-01-01,14341,463,460.0833333333333,2000,1,1,1,52,1,0,461.0,468.0,451.0,465.0,460.0,459.1666666666667,8.544003745316354,8.304617189587253,479.0
2000-02-01,13905,479,460.1666666666667,2000,2,1,32,5,1,0,463.0,461.0,468.0,451.0,464.0,461.8333333333333,3.605551275461203,5.810909280447535,492.0
2000-03-01,15242,492,463.6666666666667,2000,3,1,61,9,1,0,479.0,463.0,461.0,468.0,467.6666666666667,464.5,9.865765724631467,9.159694317985082,476.0
2000-04-01,14292,476,464.5,2000,4,2,92,13,1,0,492.0,479.0,463.0,461.0,478.0,469.0,14.52583904633325,14.518953130268534,482.0
2000-05-01,14954,482,467.0833333333333,2000,5,2,122,18,1,0,476.0,492.0,479.0,463.0,482.3333333333333,473.1666666666667,8.50490054811418,11.617515511743752,486.0
2000-06-01,14587,486,469.4166666666667,2000,6,2,153,22,1,0,482.0,476.0,492.0,479.0,483.3333333333333,475.5,8.082903768653498,11.777096416304953,470.0
2000-07-01,14578,470,471.3333333333333,2000,7,3,183,26,1,0,486.0,482.0,476.0,492.0,481.3333333333333,479.6666666666667,5.033222956845133,9.892758294106585,495.0
2000-08-01,15340,495,474.0,2000,8,3,214,31,1,0,470.0,486.0,482.0,476.0,479.3333333333333,480.8333333333333,8.326663997863298,7.7049767465980095,487.0
2000-09-01,14603,487,475.8333333333333,2000,9,3,245,35,1,0,495.0,470.0,486.0,482.0,483.6666666666667,483.5,12.662279942147569,9.502631214508558,458.0
2000-10-01,14191,458,476.4166666666667,2000,10,4,275,39,1,0,487.0,495.0,470.0,486.0,484.0,482.6666666666667,12.767145334802894,8.801515021041444,466.0
2000-11-01,13992,466,476.25,2000,11,4,306,44,1,0,458.0,487.0,495.0,470.0,480.0,479.6666666666667,19.467922333931252,13.396516960225695,450.0
2000-12-01,13950,450,475.3333333333333,2000,12,4,336,48,1,0,466.0,458.0,487.0,495.0,470.3333333333333,477.0,14.977761292439954,14.39444337232062,454.0
2001-01-01,14079,454,474.5833333333333,2001,1,1,1,1,1,0,450.0,466.0,458.0,487.0,458.0,471.0,7.999999999998687,17.134759992452146,457.0
2001-02-01,12804,457,472.75,2001,2,1,32,5,1,0,454.0,450.0,466.0,458.0,456.6666666666667,468.3333333333333,8.326663997863273,18.511257835857688,478.0
2001-03-01,14813,478,471.5833333333333,2001,3,1,60,9,1,0,457.0,454.0,450.0,466.0,453.6666666666667,462.0,3.5118845842812734,13.341664064086213,471.0
2001-04-01,14138,471,471.1666666666667,2001,4,2,91,13,1,0,478.0,457.0,454.0,450.0,463.0,460.5,13.076696830621222,10.07472083975173,461.0
2001-05-01,14306,461,469.4166666666667,2001,5,2,121,18,1,0,471.0,478.0,457.0,454.0,468.6666666666667,462.6666666666667,10.692676621562647,10.801234497296917,465.0
2001-06-01,13961,465,467.6666666666667,2001,6,2,152,22,1,0,461.0,471.0,478.0,457.0,470.0,461.8333333333333,8.544003745316296,10.684880283166303,449.0
2001-07-01,13926,449,465.9166666666667,2001,7,3,182,26,1,0,465.0,461.0,471.0,478.0,465.6666666666667,464.3333333333333,5.033222956845069,8.981462390145541,451.0
2001-08-01,13988,451,462.25,2001,8,3,213,31,1,0,449.0,465.0,461.0,471.0,458.3333333333333,463.5,8.32666399786326,10.271319292035034,445.0
2001-09-01,13344,445,458.75,2001,9,3,244,35,1,0,451.0,449.0,465.0,461.0,455.0,462.5,8.717797887080131,11.273863579045555,465.0
2001-10-01,14403,465,459.3333333333333,2001,10,4,274,40,1,0,445.0,451.0,449.0,465.0,448.3333333333333,457.0,3.0550504633004154,10.198039027132777,455.0
2001-11-01,13641,455,458.4166666666667,2001,11,4,305,44,1,0,465.0,445.0,451.0,449.0,453.6666666666667,456.0,10.263202878892725,8.740709353303197,448.0
2001-12-01,13885,448,458.25,2001,12,4,335,48,1,0,455.0,465.0,445.0,451.0,455.0,455.0,9.999999999998927,8.390470785296898,447.0
2002-01-01,13871,447,457.6666666666667,2002,1,1,1,1,1,0,448.0,455.0,465.0,445.0,456.0,452.1666666666667,8.544003745316276,7.111024304949599,443.0
2002-02-01,12406,443,456.5,2002,2,1,32,5,1,0,447.0,448.0,455.0,465.0,450.0,451.8333333333333,4.358898943538212,7.332575718366875,446.0
2002-03-01,13815,446,453.8333333333333,2002,3,1,60,9,1,0,443.0,447.0,448.0,455.0,446.0,450.5,2.6457513110605353,8.191458966442742,458.0
2002-04-01,13734,458,452.75,2002,4,2,91,14,1,0,446.0,443.0,447.0,448.0,445.3333333333333,450.6666666666667,2.0816659994609807,8.066391179801663,456.0
2002-05-01,14136,456,452.3333333333333,2002,5,2,121,18,1,0,458.0,446.0,443.0,447.0,449.0,449.5,7.9372539331924195,5.753259945362632,450.0
2002-06-01,13490,450,451.0833333333333,2002,6,2,152,22,1,0,456.0,458.0,446.0,443.0,453.3333333333333,449.6666666666667,6.42910050732697,5.955389715676118,453.0
2002-07-01,14054,453,451.4166666666667,2002,7,3,182,27,1,0,450.0,456.0,458.0,446.0,454.6666666666667,450.0,4.163331998929712,5.899152481409053,450.0
2002-08-01,13947,450,451.3333333333333,2002,8,3,213,31,1,0,453.0,450.0,456.0,458.0,453.0,451.0,2.9999999999964637,5.7965506983822435,441.0
2002-09-01,13244,441,451.0,2002,9,3,244,35,1,0,450.0,453.0,450.0,456.0,451.0,452.1666666666667,1.7320508075627525,4.400757510427453,439.0
2002-10-01,13604,439,448.8333333333333,2002,10,4,274,40,1,0,441.0,450.0,453.0,450.0,448.0,451.3333333333333,6.244997998396699,5.9888785816363646,457.0
2002-11-01,13697,457,449.0,2002,11,4,305,44,1,0,439.0,441.0,450.0,453.0,443.3333333333333,448.1666666666667,5.859465277080499,6.7354782061543,439.0
2002-12-01,13605,439,448.25,2002,12,4,335,48,1,0,457.0,439.0,441.0,450.0,445.6666666666667,448.3333333333333,9.865765724631403,6.9761498454075515,454.0
2003-01-01,14063,454,448.8333333333333,2003,1,1,1,1,1,0,439.0,457.0,439.0,441.0,445.0,446.5,10.392304845412225,7.842193570609634,433.0
2003-02-01,12123,433,448.0,2003,2,1,32,5,1,0,454.0,439.0,457.0,439.0,450.0,446.6666666666667,9.643650760991836,8.016649341562715,451.0
2003-03-01,13970,451,448.4166666666667,2003,3,1,60,9,1,0,433.0,454.0,439.0,457.0,442.0,443.8333333333333,10.816653826390969,9.474527252880483,457.0
2003-04-01,13696,457,448.3333333333333,2003,4,2,91,14,1,0,451.0,433.0,454.0,439.0,446.0,445.5,11.357816691599597,9.751922887252029,441.0
2003-05-01,13685,441,447.0833333333333,2003,5,2,121,18,1,0,457.0,451.0,433.0,454.0,447.0,448.5,12.489995996795932,10.114346246738485,440.0
2003-06-01,13202,440,446.25,2003,6,2,152,22,1,0,441.0,457.0,451.0,433.0,449.6666666666667,445.8333333333333,8.082903768653432,9.516652072319179,441.0
2003-07-01,13674,441,445.25,2003,7,3,182,27,1,0,440.0,441.0,457.0,451.0,446.0,446.0,9.539392014168332,9.380831519588781,431.0
2003-08-01,13358,431,443.6666666666667,2003,8,3,213,31,1,0,441.0,440.0,441.0,457.0,440.6666666666667,443.8333333333333,0.5773502691710382,8.635199283489335,436.0
2003-09-01,13089,436,443.25,2003,9,3,244,36,1,0,431.0,441.0,440.0,441.0,437.3333333333333,443.5,5.507570547284145,9.159694317983957,437.0
2003-10-01,13562,437,443.0833333333333,2003,10,4,274,40,1,0,436.0,431.0,441.0,440.0,436.0,441.0,4.999999999997842,8.740709353302213,425.0
2003-11-01,12740,425,440.4166666666667,2003,11,4,305,44,1,0,437.0,436.0,431.0,441.0,434.6666666666667,437.6666666666667,3.2145502536609554,3.881580433994353,444.0
